Industry_Energy,Industry_Finance,Industry_Government,Industry_Healthcare,Industry_Manufacturing,Industry_Media,Industry_Retail,Industry_Technology,Industry_Transportation,Country_Canada,Country_Germany,Country_India,Country_Japan,Country_Pakistan,Country_Singapore,Country_UAE,Country_UK,Country_USA,Remote_Work_Possibility_No,Remote_Work_Possibility_Yes,Company_Size_Medium,Company_Size_Startup,Education_Level,Automation_Level,AI_Tool_Usage,Hiring_Trend_2026,Years_Experience,Average_Salary_USD,Job_Growth_2030,Work_Hours_Per_Week,Performance_Score,Job_Satisfaction,Upskilling_Needed,Is_Machine_Learning,Is_Analyst
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,1,1,2,1,23,132372,22,44,2.64,2.7,True,0,0
True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,3,0,1,2,6,166156,16,39,4.32,3.66,True,0,0
False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,3,1,2,1,3,191575,39,52,3.1,1.06,True,0,0
False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,1,0,0,23,85943,-2,46,3.98,2.75,False,0,0
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,2,1,2,1,7,171491,-8,49,2.96,3.01,True,0,0
True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,3,2,1,2,25,199063,0,38,4.32,2.43,True,0,0
False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,0,0,1,1,16,91639,3,40,3.87,2.71,False,0,0
False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,3,0,0,2,2,142803,-3,55,4.96,3.91,True,0,0
False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0,2,1,2,10,177594,4,36,2.39,3.86,False,0,0
False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,3,0,0,1,6,36792,-4,58,2.55,4.24,False,1,0
False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,0,2,0,0,6,201461,40,53,4.63,1.48,False,0,1
False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,0,2,2,2,20,50133,-1,49,2.49,1.07,False,0,0
False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,2,0,0,2,5,66830,26,57,4.0,2.91,True,0,1
False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,0,0,1,2,12,70501,-6,52,4.37,3.88,True,0,0
False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,3,0,2,2,1,54458,24,32,4.19,4.5,True,1,0
False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,0,0,2,2,13,163160,-3,55,3.02,3.22,False,0,0
False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,0,0,0,1,11,173542,-6,34,4.38,3.08,True,0,0
False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,3,0,0,2,3,41141,41,54,2.82,2.05,False,0,0
True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,3,1,0,0,8,161465,17,49,4.05,3.29,False,0,0
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,3,1,2,1,13,106115,44,36,3.6,2.62,False,0,0
False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,3,1,2,2,3,104892,33,52,2.96,1.54,True,0,0
True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,0,1,1,2,24,218523,28,46,4.42,4.5,False,0,0
False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,0,0,0,0,11,158731,3,32,2.97,1.72,False,0,0
False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,3,0,1,2,2,166965,-4,41,4.32,3.5,True,0,0
False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1,0,2,0,9,127377,5,34,4.15,1.03,True,0,0
False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,3,1,2,1,16,213068,34,59,4.53,4.5,False,0,1
False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1,2,2,0,15,169173,45,51,2.24,3.61,True,0,0
False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,3,1,0,2,14,144090,45,34,4.3,3.01,False,0,1
False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,0,2,2,1,2,63622,33,47,2.08,4.94,True,0,1
False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,3,0,2,2,12,145705,24,34,4.91,2.28,False,0,0
False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,1,2,0,1,3,86399,-2,42,3.97,2.92,True,0,0
False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,2,2,1,1,11,33991,40,57,4.79,3.83,False,0,0
False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,1,1,2,0,8,62107,0,49,3.4,1.1,True,0,1
False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,3,2,0,0,20,216499,23,46,4.51,3.05,False,0,0
False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,3,0,0,1,9,144584,3,36,2.5,4.48,True,0,0
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,3,1,1,1,9,111840,36,57,2.02,1.88,True,0,0
False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,1,2,2,2,25,72481,24,34,4.49,4.43,True,0,0
False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,1,2,2,2,0,98531,39,41,4.99,3.28,False,0,1
False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,1,2,2,8,122357,3,40,2.83,1.45,True,0,0
False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,0,0,2,2,15,131921,9,47,4.81,2.01,False,0,0
False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,1,0,0,2,2,174830,21,48,2.63,1.77,False,0,1
False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,2,1,0,0,25,157956,-6,36,3.46,3.34,True,0,1
False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,0,1,0,0,21,64151,-3,41,2.28,1.9,True,0,1
False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0,2,2,1,8,95828,-10,32,3.57,1.39,False,0,0
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1,0,2,0,16,179602,14,44,3.14,2.55,True,0,1
True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,1,0,2,1,21,150080,13,46,3.7,4.58,True,1,0
False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,0,1,1,0,21,158160,33,49,4.03,3.5,True,0,0
True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,0,1,0,1,24,210005,33,49,4.83,4.95,False,0,0
False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,3,1,2,2,15,130316,41,54,3.18,3.94,False,0,1
False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,2,1,2,0,14,50527,31,31,2.39,4.1,True,0,1
False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,2,0,1,1,10,190207,18,55,3.66,4.09,True,0,0
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,0,2,2,0,7,135621,14,39,2.13,4.25,False,0,0
False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,0,0,1,1,10,131272,41,53,3.08,4.48,True,0,1
True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,1,1,2,0,6,211313,2,56,3.42,2.34,True,0,0
True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,3,0,1,1,25,194701,33,57,2.34,4.91,False,0,0
False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,2,1,2,1,14,52857,7,52,3.77,1.09,False,0,0
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3,0,2,2,1,168374,30,57,4.04,4.77,True,0,0
False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,2,2,2,0,19,79179,23,60,2.31,4.64,True,0,0
False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,3,0,1,2,20,158261,-9,56,2.12,4.86,True,0,0
False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,2,1,1,1,14,81453,45,40,4.07,4.47,True,0,0
False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,3,0,1,2,25,148406,37,60,3.48,3.98,False,0,0
False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,1,1,1,2,20,184042,30,58,2.02,1.62,False,0,1
False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,3,0,0,1,12,39899,-9,60,4.73,4.4,False,0,0
False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,3,0,2,1,6,122594,-3,34,3.07,3.23,True,0,0
False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,1,1,2,0,25,169381,23,57,2.1,4.64,True,0,0
False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1,2,1,0,18,146251,-1,38,3.91,1.95,False,0,0
False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,2,1,1,2,3,66197,1,57,3.94,4.1,False,0,0
True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,2,2,0,2,9,62488,22,44,4.03,1.06,False,0,0
False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,2,1,0,1,13,163803,-8,37,3.33,3.38,False,0,0
False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,3,1,2,2,14,46253,18,54,3.49,2.09,False,0,0
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,3,0,1,1,19,105617,21,31,4.62,3.4,False,0,0
False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,2,2,0,0,25,141770,44,45,2.99,2.37,True,0,0
False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,1,2,0,0,15,128462,20,42,4.42,4.27,False,0,0
False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,2,1,1,0,17,44649,12,41,4.66,4.69,False,0,1
True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,1,2,2,17,202497,38,30,3.74,3.01,True,0,0
False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1,2,0,2,2,116410,27,44,2.67,4.55,False,0,0
False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0,1,0,0,2,165699,13,55,3.79,1.43,True,0,0
False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,3,2,2,2,7,79770,-8,35,4.01,3.17,True,0,0
False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,3,0,0,2,13,147910,37,58,4.22,2.2,True,0,0
False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,3,0,2,2,9,106572,6,44,2.58,4.05,True,0,0
False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,2,2,2,1,8,211680,0,39,3.34,2.22,True,0,0
False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,2,2,0,2,0,111514,14,55,4.54,2.07,False,0,0
False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,1,2,0,2,8,66465,21,34,2.68,1.92,True,0,0
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,1,1,2,1,1,215294,10,48,4.4,3.7,False,0,0
True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,3,1,1,1,8,47590,28,38,4.75,2.87,True,0,0
False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,3,1,0,2,14,46109,35,33,2.15,1.33,False,0,0
False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,2,0,1,2,17,194455,24,32,4.97,4.33,True,0,0
False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1,0,2,1,17,42483,15,31,3.85,3.95,True,0,0
False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,3,2,1,2,11,100063,-9,40,2.06,2.41,True,0,1
False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,0,1,0,2,7,31635,-6,30,4.69,1.43,True,0,0
False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,0,1,0,0,19,70631,8,37,3.24,2.41,False,0,0
False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1,1,1,2,8,119064,11,40,3.37,4.58,True,0,0
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,3,2,0,2,1,32022,-10,40,4.32,1.33,True,0,0
False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,1,1,2,1,0,125676,7,46,3.75,4.87,False,0,1
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,1,1,2,2,8,215142,33,38,3.58,3.51,False,0,0
False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,0,0,0,0,24,201034,-7,49,2.85,3.89,False,0,1
False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,2,1,0,1,3,80726,4,44,3.92,1.38,True,0,0
False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,1,2,1,0,6,214487,37,45,3.93,2.52,False,0,0
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,1,0,2,1,92063,36,41,4.32,1.99,True,0,0
False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0,2,1,2,12,166087,35,55,4.78,4.31,False,0,0
False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,2,0,1,2,12,130190,20,47,3.28,2.8,True,0,1
False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,0,0,1,2,23,47001,28,58,4.52,3.36,True,0,0
True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0,2,1,0,11,65634,34,46,4.47,4.14,False,0,0
True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,3,0,2,2,9,177631,21,44,2.95,2.56,False,0,1
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,2,2,0,23,61490,32,44,3.59,2.41,True,0,1
False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0,2,1,1,17,139069,-3,45,2.79,4.78,False,0,0
False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,1,2,0,0,11,201600,27,48,2.53,4.09,True,0,0
False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,0,2,1,0,18,130014,26,36,2.72,1.85,True,0,0
False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,1,1,0,1,7,64761,1,43,2.16,4.1,False,0,0
False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,2,0,0,1,3,204182,26,35,3.74,2.76,True,0,0
False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,2,2,2,0,15,145180,21,53,2.24,1.82,False,0,1
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,2,0,2,0,1,50051,19,35,2.82,3.93,True,0,1
False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3,2,1,2,0,56324,10,40,3.72,1.91,False,0,0
False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,1,2,0,2,11,157607,-1,33,4.55,3.02,True,0,0
False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,0,1,0,2,3,114137,35,45,2.9,2.58,False,0,1
False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,1,0,2,2,0,117640,43,37,2.75,3.49,False,0,1
False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,2,0,1,0,12,146607,41,49,3.42,3.88,True,0,0
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0,2,0,0,8,132546,-5,53,4.74,2.16,True,0,1
False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,2,0,1,1,3,96346,33,36,3.08,1.56,True,0,1
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1,2,1,2,18,190595,11,35,3.78,1.34,True,0,0
False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,0,0,1,2,9,100866,3,56,4.08,4.61,False,0,0
False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,3,0,2,2,9,61642,-7,49,2.91,2.74,False,1,0
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,3,2,1,1,21,187249,-4,59,4.87,4.98,True,0,0
False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,0,2,1,0,11,165628,39,35,2.55,4.74,False,0,1
False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,1,1,1,1,10,51410,0,37,3.32,4.25,True,0,0
False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,3,1,2,0,22,203307,9,31,4.63,2.95,False,0,0
False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,1,1,2,0,22,210394,44,32,4.02,4.87,False,0,0
False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,1,1,2,0,18,46968,44,43,4.14,3.8,False,0,0
False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,3,1,1,1,16,205798,37,59,2.54,2.41,True,1,0
False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0,1,1,1,20,141773,5,39,4.16,1.03,False,0,0
False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,3,1,2,0,6,107996,14,46,4.87,4.07,True,0,0
False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,1,2,0,2,5,174820,11,40,4.45,3.83,True,0,0
False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,3,1,1,0,15,122900,-4,51,2.69,3.94,False,0,0
False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,1,1,0,2,13,67319,43,46,4.98,4.53,True,0,0
False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2,1,1,0,9,167973,37,51,4.63,1.28,True,0,0
False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,1,2,0,1,3,52984,22,42,2.16,3.93,False,0,0
False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,2,2,0,2,22,93820,-8,59,2.2,2.22,True,0,0
False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,3,0,1,0,20,46431,1,54,3.7,4.45,False,0,0
False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,2,0,0,0,4,97059,16,41,4.41,4.37,False,0,1
False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,2,2,2,1,4,126046,20,54,4.04,3.39,True,0,1
False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,3,1,2,0,22,187262,21,43,3.31,4.46,False,0,0
False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,1,2,1,2,1,180407,20,37,3.08,2.28,False,0,0
False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,3,2,2,1,24,209723,33,31,3.9,2.39,True,0,0
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,1,0,2,1,197132,42,39,4.3,2.79,True,0,1
False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,3,1,2,1,20,149560,2,44,2.84,3.75,True,0,0
False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,3,2,2,2,14,39440,22,57,4.92,3.58,True,0,0
False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,2,0,1,1,15,32398,40,35,2.32,2.47,False,0,0
True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,0,1,0,1,16,174690,7,34,4.31,4.29,False,0,0
False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,0,0,2,0,7,60794,10,44,2.86,1.9,False,0,0
False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,0,2,0,1,24,190842,39,31,3.54,4.21,True,0,0
False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0,1,0,2,2,168253,39,39,2.74,4.69,False,0,0
False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,2,1,1,2,7,154421,2,53,4.66,2.18,False,0,0
False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,2,0,2,0,3,83871,-3,48,2.41,1.05,False,0,0
False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,1,1,2,2,20,76277,31,60,4.26,3.24,True,0,1
False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,2,0,0,1,8,209678,16,55,3.6,2.26,False,0,1
False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,2,0,2,2,1,45735,-2,36,3.11,4.3,True,0,0
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,3,2,2,1,22,37344,-5,48,4.46,2.44,True,0,0
False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,3,0,1,1,8,156464,-8,39,4.42,2.74,True,0,0
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,3,2,1,0,18,125460,12,58,3.96,1.08,False,0,1
False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,3,1,0,1,1,96396,-7,48,2.42,2.87,False,0,1
False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,0,0,0,2,21,215247,3,34,3.95,4.0,True,0,0
True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,3,2,1,2,18,70709,16,53,4.78,3.42,False,0,0
False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,0,0,1,0,16,159240,44,34,4.71,1.85,True,0,0
False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,3,1,2,0,10,37968,-4,32,3.13,4.83,True,0,0
False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,2,2,1,2,5,200354,-2,44,3.44,1.73,False,0,0
False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,1,2,1,0,19,149749,27,35,2.36,1.55,True,0,1
True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,3,0,1,0,25,212690,45,45,4.71,1.99,False,0,0
False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,1,1,0,1,7,178988,44,56,4.95,4.96,False,0,1
False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,0,1,0,0,16,71919,24,52,3.82,1.6,False,0,0
False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,3,0,1,0,24,94306,5,36,4.43,4.78,False,0,0
False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0,0,0,19,167828,19,40,4.86,1.49,False,0,0
False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,2,1,1,1,0,213675,26,54,3.01,3.47,False,0,0
False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,0,0,1,3,146736,8,54,2.12,3.61,True,1,0
False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,1,0,1,2,18,203643,17,55,3.35,2.77,True,0,1
True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1,0,0,1,13,44313,22,44,3.96,3.15,False,0,0
True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,2,2,0,1,21,85774,23,34,4.96,3.19,False,0,0
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,2,0,0,13,163421,-2,54,4.0,2.88,True,0,0
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,0,1,1,0,17,48970,32,46,4.36,2.47,True,0,0
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,1,2,0,0,13,219786,-8,52,2.61,1.29,False,0,0
False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,3,1,0,0,0,99983,41,31,2.07,4.75,False,0,0
False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1,1,2,2,12,50799,-5,51,4.48,1.95,False,0,0
